Farmer No.,Week1,Week2,Week3,Week4,Week5,Week6,Week7,Week8,Week9,Week10,Week11,Week12,Week13,Week14,Week15,Week16,Week17,Week18,Week19,Week20,Week21,Week22,Week23,Week24,Week25,Week26,Week27,Week28,Week29,Week30,Week31,Week32,Week33,Week34,Week35,Week36,Week37,Week38,Week39,Week40,Week41,Week42,Week43,Week44,Week45,Week46,Week47,Week48,Week49,Week50,Week51,Week52,forecasted_week1,forecasted_week2,forecasted_week3,forecasted_week4,forecasted_week5,forecasted_week6,forecasted_week7,forecasted_week8,forecasted_week9,forecasted_week10,forecasted_week11,forecasted_week12,forecasted_week13,Error,Missing Weeks,Uncertainity Score,Certainity Score,Novelity Score,Mean Forecasted Revenue,Value Score,Stability Trend Score,Farmer Rating,Eligibility,Loan Amt.
315.0,16431,9844,13153,3607,0,10400,13954,32818,12448,21721,28506,35942,46625,54149,90848,124472,127104,130106,118390,143280,111916,69139,50392,58686,14297,43834,60761,86557,71402,72438,76014,47734,43408,64660,14748,26440,13534,10777,19415,14136,3266,15064,18641,9022,9701,11435,6506,12903,12816,11072,7208,24396,18485.261964114867,16660.524721732014,15294.434832597177,16089.808487959095,18902.09296303971,22378.90159316612,24120.526434705323,22973.612961471365,20433.337903932756,18635.045008928075,18581.429896024903,20152.991063658414,22328.288076495726,1.0,1,0.4,0.4,0.1,19618.173531371194,False,0.15128627539077388,0.6512862753907739,True,76511.0
317.0,9612,33263,53126,103653,47481,191133,194509,80997,50294,129161,172122,169170,116496,171878,236797,252610,317274,227267,230074,251596,310322,207577,425829,537823,519290,431388,576725,537512,489110,386535,505447,363682,122751,24109,38214,45793,55039,45998,27583,27884,27203,22021,17144,20130,21185,21724,19493,31897,36474,39626,28187,74540,85492.442511325,92439.7740645535,71119.41156515542,109341.0265041771,122736.1023126627,134636.803296115,116502.32201089629,142145.61100857856,155442.9027947348,170534.41942869866,161085.69899614542,178851.1452766617,191797.85849967276,1.0,0,0.4,0.4,0.2,133240.42448225978,True,0.28747069561787336,1.8874706956178733,True,606244.0
318.0,33125,20409,19609,24410,19502,22192,24354,27290,14915,30820,23499,24552,30796,29423,28088,29248,47519,33401,61382,88228,77402,67495,81749,95299,93233,84254,84443,82514,61346,43767,30263,14619,17486,20195,3232,10121,2952,3969,8164,8631,6424,6129,8597,5016,4601,4269,1876,1012,0,0,0,3583,4474.370504187587,5344.164964361904,6160.892419222906,6903.844800636153,7562.720668915991,8135.251969648818,8624.700739564269,9037.689163601595,9382.532067635311,9668.06945523216,9902.918246083434,10095.040804889502,10251.53507298521,7563.0,3,0.05,5.2889065185772844e-05,0.05,8118.748528997296,False,0.2912589366917624,0.34131182575694813,False,0.0
319.0,3090,2297,2350,2340,1971,2162,2061,2275,794,2245,1378,1560,2102,2142,2183,2377,2550,3374,4136,4573,5074,5095,5573,4459,3747,5244,4776,4993,4794,4649,3897,3638,4280,4048,2935,3332,3687,3323,2892,3008,3154,3539,2663,2298,1588,1640,1545,1427,1359,3285,2734,4123,3783.463702461683,3545.8857923131336,3377.000540156927,3255.2417879077616,3166.5234707247077,3101.3621590059843,3053.2148903679017,3017.4782709253823,2990.8630633133544,2970.9904175077663,2956.123659326986,2944.985717356732,2936.6322607070597,1.0,0,0.4,0.4,0.2,3161.5204409288754,False,-0.26973059468661154,0.3302694053133885,False,0.0
320.0,7655,6032,5270,4876,0,0,0,2522,1874,4295,4208,3955,3842,3071,3032,3126,3517,3377,4962,3843,4390,3735,5178,5174,5290,5161,7439,6672,6797,5014,6103,5342,8616,7496,3243,1971,1542,1369,1091,1694,1442,1314,1467,1676,1686,1670,1270,1730,1762,3780,1835,2072,1466.3838612571406,1942.91333305108,1874.0446235558102,2259.2667250369204,2085.194779373028,2158.0388301996795,1995.5388175417115,2049.0188239461186,2008.3465696811372,2075.293727540219,2059.1312877254686,2083.9549145176043,2058.755526610249,1.0,3,0.4,0.4,0.05,2008.913986156628,False,0.1428511129067605,0.5928511129067606,True,5223.0
321.0,2879,6168,6863,5843,2826,14813,22000,26519,6993,10863,8014,8370,19095,28821,35661,39776,44889,22938,38170,17201,32468,40821,185243,117370,173210,231797,161168,138123,144755,113489,106767,40368,0,0,0,1332,3270,6912,4655,3311,6470,5034,7491,0,835,0,0,5831,12302,7877,0,3858,4127.008135708867,4284.361457631714,4374.641244537119,4425.775893166056,4454.531458013267,4470.637540487071,4479.638498655103,4484.662472409066,4487.464709668561,4489.027118373116,4489.898063681271,4490.383503060732,4490.654054644919,22775030728.0,7,0.05,1.7563093757245006e-11,0.025,4426.821857695142,False,0.23318238444102732,0.25818238445859043,False,0.0
323.0,2261,1388,1244,1565,506,0,0,0,0,757,1537,1327,2210,4603,6464,8578,9769,8203,5309,5268,7919,6779,7842,8246,8432,9101,9966,9728,9077,9120,9242,7107,7046,7018,5565,5880,4715,4415,4728,4506,4033,2368,2642,2934,3724,2526,2865,2123,2902,2231,2157,2294,2267.8729672593627,2245.6186035537503,2227.3277333819815,2212.271296163611,2199.861501377469,2189.6222815842116,2181.166562947667,2174.178601821967,2168.400133271902,2163.619421337283,2159.6625418965396,2156.3864000983876,2153.6731073312744,1.0,4,0.4,0.4,0.04,2192.281627078877,False,-0.2864762181237528,0.15352378187624724,False,0.0
324.0,3504,9646,11006,38326,36244,54114,94883,65226,6731,40500,41875,17327,23641,25565,25788,38227,48218,57377,47938,70702,84301,83692,166010,193761,128936,108896,166093,126861,79352,66600,72614,65652,29565,0,0,6370,11358,14190,7862,9024,4571,2845,1326,4088,5383,5113,6841,7677,18132,11691,6252,9246,9424.577576877033,9605.565318759967,9790.028713789656,9978.034507728384,10169.650728110983,10364.946708859741,10563.993115372012,10766.861970089596,10973.626678559162,11184.362055993115,11399.144354340553,11618.051289878067,11841.1620713304,1.0,2,0.4,0.4,0.06666666666666667,10590.769622283742,False,0.29985092841487804,0.7665175950815447,True,41304.0
325.0,4920,2590,2321,1999,1956,1299,337,0,0,1062,7046,11481,13860,16164,16535,16689,15976,18718,20287,31905,45340,46530,44646,44371,53407,60743,75801,83707,85939,88925,108907,80843,63014,43521,30151,31429,31619,32168,39588,33794,27869,24581,45015,33009,30889,37460,39849,24103,21450,23598,9291,14004,13742.553648604375,13532.043955301122,13362.658176122986,13226.01048507096,13115.541105376657,13026.08138593918,12953.533985351149,12894.634314418003,12846.770294857042,12807.844617988356,12776.168421251774,12750.378495757877,12729.372328316193,1.0,2,0.4,0.4,0.06666666666666667,13058.737785719666,False,-0.2840721151043923,0.1825945515622744,False,0.0
326.0,2928,3555,4155,9873,5272,1144,1822,982,0,654,13373,13391,14382,13881,14410,11560,14344,15291,19276,21346,14295,12767,13145,13248,13058,11488,12745,11860,13365,12200,12201,10065,20137,14105,8856,10466,10379,8675,6108,4783,4094,3686,2762,3093,2440,2402,168,1179,1170,1550,1780,1277,1335.7637339282435,1311.5910251354042,1287.8557588599365,1264.5500189035508,1241.6660323237975,1219.1961668416313,1197.1329282958902,1175.4689581438377,1154.1970310069391,1133.3100522610484,1112.801055670207,1092.6632010632597,1072.8897720525176,2.0,1,0.3,0.2,0.1,1199.929671883559,False,-0.2998625811347026,0.00013741886529741731,False,0.0
328.0,388,4213,4987,877,3474,13724,18318,19147,9997,36052,28656,24344,23430,21297,26833,28504,19609,20802,19339,19559,19105,18307,27584,20690,15818,16358,8764,0,0,5951,327,281,201,1157,2630,2967,2519,6583,1627,182,0,0,0,0,0,903,0,0,3455,6224,5074,6769,1452.165223907191,524.0337103786868,263.91274873158835,164.5571279845715,117.65405256917985,91.82902169933838,75.81498055750514,64.8882317669255,56.83235879216871,50.517877409520345,45.332323556826225,40.92668940784581,37.09318592964137,1646957.0,9,0.05,2.428721575608835e-07,0.02,229.65827174546072,False,-0.20129879856564112,-0.18129855569348358,False,0.0
330.0,4015,20426,21438,21973,19401,26006,19176,21828,13990,34072,12154,26719,36289,25018,23496,45429,47830,41742,69636,72112,57322,55431,64264,90150,62939,44483,65613,99984,140583,180413,141437,106052,62055,19650,4639,3231,2908,2580,2885,9417,7025,2171,4281,6060,5320,6351,3443,4222,6580,8473,7094,4634,5116.455153800907,5593.857843389467,6062.936892400949,6520.051401988807,6962.201760877089,7387.012375802651,7792.6936918977535,8177.990323007661,8542.121081980215,8884.71557357631,9205.75091357318,9505.491144072927,9784.431066575278,1.0,0,0.4,0.4,0.2,7656.593017149477,False,0.2990227036445694,0.8990227036445695,True,29861.0
331.0,7118,16034,17770,20061,35367,41964,41899,51013,32839,86403,65934,72556,73646,93612,93506,78927,84887,80888,86666,90329,95646,102123,102930,104289,104294,108338,111940,111614,90553,90971,87879,67363,40176,13283,13740,13850,25120,32799,34583,33567,26148,13150,19032,17892,15461,14868,14902,15384,22509,22531,19377,18183,18554.389020085135,18908.960520051805,19247.984040104224,19571.77739729556,19880.698810471058,20175.139689370375,20455.518079566365,20722.27274531307,20975.85786506792,21216.73830911357,21445.385465028892,21662.273574467887,21867.876543548813,1.0,0,0.4,0.4,0.2,20360.374773806518,False,0.29900059961278574,0.8990005996127857,True,79405.0
334.0,0,0,0,0,14914,26238,54834,55088,20115,42973,31272,40140,45389,63367,99088,117848,97849,58941,54500,38223,46669,60503,70527,82115,62732,78333,127661,120769,130825,112713,83318,33810,24759,15370,14552,8677,7492,27528,16880,24337,13739,3872,6494,9605,12152,6475,7865,10866,14251,14319,8389,7670,5627.328799719163,6673.229890789316,7503.465242775036,8202.95502166809,11267.376545740755,10942.059205050393,13771.322074323456,13610.339525724728,13651.513515901948,14710.073632526972,12741.920661570737,13928.119424111626,12450.092040480751,1.0,4,0.4,0.4,0.04,11159.984275414074,False,0.25792075760195166,0.6979207576019517,True,43524.0
336.0,9733,26246,35291,39749,49826,80151,84341,108682,58140,124653,0,109746,118787,105068,92963,137489,147874,125455,128608,135860,151541,128573,138154,121982,149700,169718,165290,125754,88457,44223,12579,6539,7551,7349,8809,5302,8114,30567,29930,20435,10440,8380,4791,4526,2852,2955,1819,1209,2380,7249,7698,15613,15759.344602499878,15906.042160903156,16054.105269345746,16203.546639197424,16354.379100153119,16506.61560133436,16660.26921240097,16815.35312467311,16971.88065226377,17129.865233221786,17289.320430685533,17450.259934047313,17612.697560128618,1.0,1,0.4,0.4,0.1,16670.28304006575,False,0.29996459695363603,0.7999645969536361,True,65014.0
337.0,8025,2899,7699,11369,8500,17042,14860,11790,9863,22065,23633,35021,36056,39307,41820,46977,56012,40583,41734,20254,37831,55825,56148,43244,55754,60048,86626,56656,47167,49189,25861,13709,15792,21765,19542,16959,22020,51704,40392,37789,15118,6072,10551,10551,9170,9470,10322,12000,14242,13621,7792,16161,17698.864193501035,16005.185060192549,17546.15825396974,16886.606309571256,17984.560244593144,17449.619255758218,18285.155605703207,17881.400194861628,18506.80611289689,18202.827709567962,18669.117595299336,18441.223848287027,18787.613184828948,1.0,0,0.4,0.4,0.2,17872.702889925455,False,0.236213771739015,0.836213771739015,True,69704.0
338.0,0,0,0,2301,0,26109,67337,64397,28684,74917,100841,89807,94848,85411,96459,98766,118366,113810,130439,130068,155179,176642,169220,168795,160686,164946,148432,139713,84881,76670,41957,22272,19224,11443,6543,5275,4414,7340,3211,3156,3253,1443,277,1748,1014,136,270,1762,2593,1891,0,0,0.3357561048676182,0.10818372820955117,0.03345138301784602,0.00992613825897021,0.002826576020367506,0.0007724228779920105,0.00020256466713226333,5.097841975967678e-05,1.2311845340932685e-05,2.853474801505008e-06,6.346569498425771e-07,1.3546220689388412e-07,2.7746701447843757e-08,243.0,6,0.05,0.001646090534979424,0.028571428571428574,0.03778352765578751,False,-0.18518711292620538,-0.15496959381979739,False,0.0
339.0,6441,4986,8316,9661,14627,13796,16033,17230,11061,36952,25420,23321,30552,37258,34978,39633,24568,24716,25779,27146,29173,28112,28255,27855,29050,38172,38033,38922,42358,40739,36628,31284,24879,15060,6020,2340,5006,6445,6875,3999,378,881,0,0,0,0,0,232,1414,1665,1501,0,0.8420023802521603,0.7089680083503035,0.5969527505535891,0.5026356368641961,0.42322040263921357,0.3563525863934955,0.3000497259523368,0.252642583445876,0.21272565661448262,0.17911550921009806,0.1508156850949803,0.12698716582933367,0.10692349588977475,49775.0,6,0.05,8.03616273229533e-06,0.028571428571428574,0.36610704516075704,False,-0.2888970299615191,-0.2603175652273582,False,0.0
340.0,15894,14107,15895,44122,37976,26089,36625,42838,22211,53314,27231,46358,20675,43891,70185,72901,101408,82781,66868,61209,62786,53332,56841,54864,66094,43556,15827,0,0,0,0,0,0,5968,3322,3489,6362,26813,17697,13613,4711,609,3610,3555,3346,3912,3209,2887,3258,4583,2767,4514,7689.287994675582,5095.294956825233,7308.257380438751,5445.366080490021,5445.366080490021,5445.366080490021,5445.366080490021,5445.366080490021,5445.366080490021,5445.366080490021,5445.366080490021,5445.366080490021,5445.366080490021,2.0,6,0.3,0.2,0.028571428571428574,5734.346241295367,False,-0.15517850557447568,0.07339292299695291,False,0.0
341.0,0,11267,14455,18257,30278,32440,32948,33494,19017,46696,34666,20622,11279,32572,32409,33200,30848,30562,31686,29812,25780,29632,25636,26396,24418,30366,23523,21560,12498,12754,9538,9746,8960,12242,6067,5651,3034,5472,5756,5486,4537,4099,2518,2698,1998,1499,1628,3262,1057,1398,2079,2679,2839.0619929648237,2979.7734744873214,3103.1949660321734,3210.6793840456776,3303.7244556191035,3383.865272075922,3452.6003820316996,3511.344358880271,3561.4003145429506,3603.946816361952,3640.0347629110493,3670.590807680126,3696.424806463871,1.0,1,0.4,0.4,0.1,3381.2801380074575,False,0.29112157356930324,0.7911215735693032,True,8791.0
342.0,0,0,0,0,4759,59356,56206,47607,32990,112975,64244,132074,195006,209486,238204,292486,282292,207668,166112,137613,139881,136740,199207,209875,184868,157948,132057,119350,81947,66633,54976,33311,7083,3600,3531,4088,3095,9121,16423,12627,2875,1987,2156,1394,119,796,0,0,973,1720,1356,825,902.9093829717197,977.7011691117442,1049.7869711667515,1118.712132619542,1184.1464473138349,1245.8715207045625,1303.7663466013948,1357.7923257107013,1407.978622337213,1454.4084671023988,1497.2067766880218,1536.5292775338862,1572.5531847878706,2301.0,6,0.05,0.0001738374619730552,0.028571428571428574,1277.643278819203,False,0.2982324786051628,0.32697774463856444,False,0.0
343.0,0,0,0,0,11846,19755,22296,25590,15919,48196,36799,40474,41270,43241,43162,47704,52986,47699,53145,55308,57632,61828,13307,10638,11756,13927,16871,12825,14988,15217,12030,8922,9146,8014,7279,5562,8222,5305,5491,4498,3234,1837,1904,1896,867,0,0,0,0,816,316,826,642.724295250986,657.5276471893445,777.5613179251183,887.0660149291153,983.8287848584937,1067.2132174190342,1137.664642507573,1196.2722730984096,1244.4358883833777,1283.638764983521,1315.308326145315,1340.7410114178751,1361.070169807798,933.0,8,0.05,0.0004287245444801715,0.022222222222222223,1068.8501810704586,False,0.2924328654450996,0.315083812211802,False,0.0
344.0,32887,49458,59325,64657,56502,103280,109507,97075,51968,145477,99673,117916,129857,123550,155158,149975,169442,159908,147582,128739,132682,137579,144971,147438,168955,172260,155153,154499,112647,91714,156216,103227,83954,29748,23364,23344,20368,35341,28422,19934,14322,5184,6260,5782,6077,5790,10448,6035,9597,15216,7015,19292,14109.176892117783,15108.333334721554,14496.008683530712,14355.196067927141,14086.952261268849,13859.99369978927,13626.406798242402,13399.667141758433,13175.876256130578,12956.056262549642,12739.837586381416,12527.246001825928,12318.19667057125,1.0,0,0.4,0.4,0.2,13596.842127447306,False,-0.28540500922364775,0.3145949907763523,False,0.0
345.0,0,11079,42909,44029,89265,122295,131388,105623,57572,122555,105504,126442,133057,134645,130550,108542,115776,79296,114067,71499,69755,110168,77166,103680,101175,78311,55064,45353,40219,62919,52554,36223,28455,27559,11123,10297,16814,22926,33254,29842,24827,10580,28772,24345,17120,8988,16191,13818,14122,13086,12360,15005,14042.537210828139,13219.02123101245,12511.124928388352,11899.467979500472,11368.47762492648,10905.53892062128,10500.354736393565,10144.459279648127,9830.845083823124,9553.674626214222,9308.055619237772,9089.864605660363,8895.607487121979,1.0,1,0.4,0.4,0.1,10866.848410259718,False,-0.2930792973097003,0.20692070269029975,False,0.0
349.0,5703,11181,21474,27884,24998,37737,36725,40698,20118,78433,68482,80897,83985,85963,82498,92606,87336,75387,88414,66935,77516,79025,86237,87532,88158,94584,95925,89817,51230,63677,35193,32268,18460,10347,9470,7362,12329,47202,31822,23474,16395,7760,4968,4251,4888,6584,4971,10355,7627,87092,10729,15768,16496.37590566003,17065.676293113316,17593.287622406806,18080.651789329284,18529.507609955668,18941.80044633911,19319.606348764144,19665.069666215182,19980.352794211085,20267.59660447207,20528.89008753846,20766.247800368863,20981.593817629233,2.0,0,0.3,0.2,0.2,19093.588983538713,False,0.2968984418704552,0.6968984418704552,True,74465.0
350.0,451,1350,5473,3790,6875,545,5445,3213,1950,12131,11971,11805,14320,7375,7160,14551,14454,10052,13389,10687,12266,12035,13269,14084,15118,9727,5570,3578,1890,358,319,0,285,6712,3879,1220,3280,19831,8410,1975,4111,8397,4080,9479,11245,7560,9623,7755,5990,9442,8527,12820,12181.941177650793,11604.065551712465,12099.70846720111,12616.521712914047,13155.409534363114,13717.314799978974,14303.220650806728,14914.152220664762,15551.17842977652,16215.413855013418,16908.020680021207,17630.210728641818,18383.247585188503,1.0,1,0.4,0.4,0.1,14560.031184148731,False,0.2957946870457929,0.7957946870457929,True,56784.0
352.0,20422,10862,18180,18113,32757,188161,219552,220623,124341,372578,294857,271227,300201,281980,317130,336817,344379,209228,206217,168016,209120,311595,279646,262961,273084,325287,303467,279039,296652,210003,134891,104852,89037,81867,33550,5148,0,60813,60409,34235,17484,16620,20083,17810,19229,19792,17631,19238,15913,18197,11814,20914,17166.77177826447,16308.786531973665,15951.664022431481,15693.175075893694,15456.73610798544,15227.366674076164,15002.089421345492,14780.280108480933,14561.776821462103,14346.5089695235,14134.424460474456,13925.475398291623,13719.615267474956,1.0,1,0.4,0.4,0.1,15098.051587513693,False,-0.2945149419505454,0.20548505804945463,False,0.0
353.0,0,0,9584,4251,7555,18220,25257,26169,15466,39944,27349,34510,80042,30577,31279,36162,40929,38156,41716,36705,35452,34186,17581,0,0,0,36058,32613,23512,3077,7931,4334,2759,1764,1149,794,590,2927,1226,2219,1086,830,931,1087,680,637,868,0,1581,2143,799,1299,2356.6470392905217,2356.6470392905217,2356.6470392905217,2356.6470392905217,2356.6470392905217,2356.6470392905217,2356.6470392905217,2356.6470392905217,2356.6470392905217,2356.6470392905217,2356.6470392905217,2356.6470392905217,2356.6470392905217,419.0,6,0.05,0.0009546539379474941,0.028571428571428574,2356.6470392905217,False,,0.029526082509376068,False,0.0
354.0,62052,51893,23937,23595,21406,30119,35373,36089,24614,81707,64029,66918,67399,55987,54656,55991,64533,63347,68892,72769,73145,62289,70739,84688,69208,75538,76934,70568,57831,70023,59310,66946,35148,35194,25956,19474,21660,51974,48526,24559,19973,16002,26024,16853,17777,20597,32298,27239,35995,33529,41729,36854,35288.42882124506,33404.03086490371,33204.46394118908,33009.58650998966,32815.852816971295,32623.256149519708,32431.78983441704,32241.447237610635,32052.221763983187,31864.10685712421,31677.09599910288,31491.182710242196,31306.36054889446,1.0,0,0.4,0.4,0.2,32569.98646578408,False,-0.27493215583514524,0.3250678441648548,False,0.0
